"","x"
"547",-0.0228265666666667
"548",-2.2139703030303
"549",0.0532642553191489
"550",-0.884231914893617
"551",-2.81814893617021
"552",-2.4401862826087
"553",-1.32459021276596
"554",-1.6277751
"555",1.32691285714286
"556",-2.86755838297872
"557",-2.26504755319149
"558",-2.16804774468085
"559",-0.512907106382979
"560",-1.56896957446809
"561",0.631005531914894
"562",-0.772931914893617
"563",-2.86450610638298
"564",-0.161899772727273
"565",0.930372787234043
"566",-0.169497261904762
"567",2.00764782608696
"568",0.0759110869565218
"569",-3.26624189361702
"570",-0.528330043478261
"571",-2.551792
"572",-0.578781276595745
"573",-1.81336191489362
"574",-1.40229425531915
"575",1.58803829787234
"576",-1.91918888888889
"577",-2.77109761702128
"578",-3.63675777777778
"579",-3.35727212765957
"580",-2.48633340425532
"581",-1.32567978723404
"582",-1.29853829787234
"583",0.182737319148936
"584",-0.479561914893617
"585",-0.307713863636364
"586",2.30296936170213
"587",0.0901882608695652
"588",-3.25772782978723
"589",-1.9721507826087
"590",-3.51302880434783
"591",-2.10631180851064
"592",-2.17626595744681
"593",3.04321333333333
"594",-2.01081063829787
"595",-1.56478070212766
"596",-2.4750914893617
"597",-1.11333777777778
"598",-2.83568867765957
"599",-0.496756255319149
"600",-2.48861063829787
"601",0.530158085106383
"602",-0.92853829787234
"603",-2.27639023913043
"604",-2.01503936170213
"605",-2.47016680851064
"606",-1.49982957446809
"607",-0.125744468085106
"608",-1.16591063829787
"609",-2.60251957446809
"610",1.58966127659574
"611",2.75189127659574
"612",-0.137629787234043
"613",-1.01991276595745
"614",-0.669452553191489
"615",-1.01405531914894
"616",-2.56963042553192
"617",-2.87753434782609
"618",1.18481565217391
"619",-0.00785531914893617
"620",-0.70527170212766
"621",0.144031914893617
"622",-1.24043170212766
"623",-1.82028393617021
"624",-1.8636585106383
"625",-1.93578170212766
"626",-0.112456595744681
"627",0.804942553191489
"628",0.554901739130435
"629",0.0186893617021277
"630",-1.49686882978723
"631",-0.893406382978723
"632",-1.10995825531915
"633",-0.522630553191489
"634",-0.859101489361702
"635",-0.767091489361702
"636",-0.948045744680851
"637",0.145787234042553
"638",-1.25888695652174
"639",-0.17614047826087
"640",0.601882978723404
"641",-0.763722978723404
"642",0.279315555555556
"643",-0.025768829787234
"644",-0.199477021276596
"645",-0.58149270212766
"646",0.0233644565217391
"647",-0.221194744680851
"648",-0.799708489361702
"649",0.322886808510638
"650",0.191286
"651",-0.384197142857143
"652",0.0173515217391304
"653",0.65120652173913
"654",0.295770212765957
"655",1.02514565217391
"656",0.789285106382979
"657",0.856946808510638
"658",0.70213829787234
"659",0.820714319148936
"660",0.771891489361702
"661",0.74830829787234
"662",0.74629914893617
"663",1.03945127659574
"664",0.538408085106383
"665",NA
"666",NA
"667",1.02165833333333
"668",0.3287506875
"669",0.679560361702128
"670",0.679284936170213
"671",0.605412723404255
"672",0.704198936170213
"673",0.645173404255319
"674",0.441109583333333
"675",0.522343428571429
"676",0.456899302325581
"677",0.937290957446808
"678",0.35461259787234
"679",0.668562608695652
"680",0.729367391304348
"681",0.146496919148936
"682",0.334087839361702
"683",0.289749425531915
"684",0.260861195652174
"685",0.566150638297872
"686",0.806912765957447
"687",0.429050319148936
"688",0.438404756521739
"689",0.5773416
"690",0.38589834893617
"691",0.218127064516129
"692",0.711250909090909
"693",0.509341860465116
"694",0.378698085106383
"695",0.354597106382979
"696",0.422005729787234
"697",0.429067391304348
"698",0.361732105263158
"699",0.422258936170213
"700",0.346523595744681
"701",0.0862136666666667
"702",0.147650769230769
"703",0.397166428571429
"704",0.439680042553191
"705",0.01417
"706",NA
"707",0.190690544
"708",0.266907956521739
"709",0.313408936170213
"710",0.239577058823529
"711",0.357315957446808
"712",0.405835319148936
"713",0.319018965517241
"714",0.355598510638298
"715",0.587444042553191
"716",0.287400744680851
"717",0.457763111111111
"718",0.282731276595745
"719",0.247914390243902
"720",0.310295957446808
"721",0.1650835
"722",0.1877565
"723",0.171213125
"724",0.288983043478261
"725",0.28559829787234
"726",0.263688888888889
"727",NA
"728",0.297319666666667
"729",0.23249
"730",0.312895319148936
"731",0.276306444444444
"732",0.137549804878049
"733",0.213988913043478
"734",0.294720622222222
"735",0.313954848484849
"736",0.413991235294118
"737",0.234975531914894
"738",0.256002340425532
"739",0.208665
"740",0.271832765957447
"741",0.220236
"742",0.13519488372093
"743",0.226834482758621
"744",0.264447446808511
"745",0.243937872340426
"746",0.278236666666667
"747",0.21335692
"748",0.250025838709677
"749",0.267754
"750",0.227635885714286
"751",0.202552380952381
"752",0.238907142857143
"753",0.180804736842105
"754",0.165841904761905
"755",0.396296060606061
"756",0.349773793103448
"757",0.259618489361702
"758",0.246467961702128
"759",0.29779722212766
"760",0.185087659574468
"761",0.282232765957447
"762",0.357954545454545
"763",0.444914382352941
"764",0.374893191489362
"765",0.382678085106383
"766",0.322070425531915
"767",0.301157234042553
"768",0.197522127659574
"769",0.10926942173913
"770",0.233922903225806
"771",0.143416408510638
"772",0.334430681818182
"773",0.273845172413793
"774",0.235644142857143
"775",0.319870029787234
"776",0.42411170212766
"777",0.325724553191489
"778",0.23058114893617
"779",0.118339117391304
"780",0.321408333333333
"781",0.18552856
"782",0.112941957446809
"783",0.156645553191489
"784",0.174039
"785",0.1894795
"786",0.227655319148936
"787",0.264287234042553
"788",0.198035489361702
"789",0.227166170212766
"790",0.155803587234043
"791",0.2917223
"792",0.223332912765957
"793",0.415798085106383
"794",0.389893617021277
"795",0.556898695652174
"796",0.483778382352941
"797",0.465610857142857
"798",0.412018723404255
"799",0.381535106382979
"800",0.515939285714286
"801",0.431942553191489
"802",0.426851063829787
"803",0.39454375
"804",0.267864285714286
"805",0.213927
"806",0.32654
"807",0.188662978723404
"808",0.236976595744681
"809",0.186923617021277
"810",0.201122476190476
"811",0.239851914893617
"812",0.213124255319149
"813",0.286977021276596
"814",0.238069222222222
"815",0.249017425531915
"816",0.244787446808511
"817",0.332995957446808
"818",0.388122727272727
"819",0.268694666666667
"820",0.583455531914894
"821",0.619965555555556
"822",0.416102708510638
"823",0.551555234042553
"824",0.296190468085106
"825",0.234496543478261
"826",0.0725346595744681
"827",-0.269579579545455
"828",-0.329065914893617
"829",-0.591071276595745
"830",-1.01879829787234
"831",-0.129576595744681
"832",-1.14658239130435
"833",-0.249264680851064
"834",-0.512740909090909
"835",0.583726548387097
"836",-0.48759696969697
"837",-1.68310382978723
"838",-1.40761489361702
"839",-1.67732192391304
"840",-1.32454744680851
"841",-1.00756315217391
"842",-1.47935659574468
"843",-1.78981212765957
"844",-2.07189946808511
"845",-1.89790829787234
"846",-2.16794361702128
"847",-0.540936042553191
"848",-0.184948736170213
"849",0.395012553191489
"850",0.464947446808511
"851",0.323792553191489
"852",0.290458936170213
"853",0.00794034042553191
"854",-0.169376510638298
"855",-0.905787026086956
"856",-1.05450159574468
"857",-1.89303734680851
"858",-0.899476170212766
"859",-1.78530021276596
"860",-2.08461593617021
"861",-0.293561363636364
"862",NA
"863",-2.02000311111111
"864",-1.13642872340426
"865",-1.09634974468085
"866",-2.17563744680851
"867",-1.96173829787234
"868",-2.26516413043478
"869",1.26599047619048
"870",-1.04647045454545
"871",-2.11829711111111
"872",-1.732242
"873",-1.54855106382979
"874",-0.58274
"875",-2.94771510638298
"876",-3.06042553191489
"877",-1.32114040425532
"878",-2.55827820512821
"879",-1.98136170212766
"880",-3.11859130434783
"881",-2.72428865957447
"882",-1.92500744680851
"883",-1.78649730434783
"884",1.35951489361702
"885",0.0792234042553192
"886",-0.853153191489362
"887",-1.65381872340426
"888",-1.94290238095238
"889",-2.86061510638298
"890",-2.96619212765957
"891",-1.98063057446809
"892",-1.95290964468085
"893",-2.25967185106383
"894",-1.99525957446809
"895",-2.18381914893617
"896",-1.09562978723404
"897",-2.42264680851064
"898",-1.41860425531915
"899",-1.28448446808511
"900",0.660427446808511
"901",-1.34427872340426
"902",-3.41123051282051
"903",-1.5552028106383
"904",0.144271022727273
"905",-2.17344433333333
"906",-2.13320553191489
"907",-3.94191453191489
"908",-1.79776595744681
"909",-3.32113177777778
"910",-2.79157127659574
"911",-1.36515808510638
"912",-2.43724938297872
"913",-0.913578723404255
"914",-3.17033630434783
"915",-1.68167829787234
"916",-2.02161676595745
"917",-2.02314678723404
"918",0.414946808510638
"919",-0.65661914893617
"920",-0.874121276595745
"921",0.00347093478260872
"922",-0.73524085106383
"923",-1.49185434782609
"924",-1.29229227272727
"925",-0.148303513513514
"926",-0.676557173913043
"927",-1.20525744680851
"928",0.4560485
"929",1.20435957446809
"930",-3.60214355555556
"931",-1.0977
"932",-1.07334906382979
"933",-3.16752992553191
"934",NA
"935",NA
"936",NA
"937",NA
"938",NA
"939",NA
"940",NA
"941",-4.37118
"942",-1.48128628571429
"943",0.353122
"944",-1.29980769230769
"945",-0.362079310344827
"946",-8.6519
"947",1.6581
"948",0.065199
"949",-1.63465
"950",-2.66723023255814
"951",-3.0683619047619
"952",-2.78338222222222
"953",-4.85948571428571
"954",-0.5511794
"955",-4.86096785714286
"956",-2.06355128205128
"957",-1.79043947368421
"958",NA
"959",NA
"960",1.42668333333333
"961",0.545827659574468
"962",-3.20207829787234
"963",-1.33314638297872
"964",-1.89439042553191
"965",-0.265425531914894
"966",2.31886489361702
"967",3.73497395348837
"968",2.79596857446808
"969",-0.206914893617021
"970",-0.55955914893617
"971",-1.54988276595745
"972",0.0705248936170213
"973",0.535276595744681
"974",-1.19392978723404
"975",-2.22676595744681
"976",-2.89001840425532
"977",-1.13621063829787
"978",-1.11483681818182
"979",1.06055863829787
"980",-1.11902127659574
"981",-2.48542672553191
"982",-2.29114553191489
"983",-1.16113913333333
"984",1.80019574468085
"985",2.06221860465116
"986",-0.570202127659574
"987",-1.86562127659574
"988",-1.20632774468085
"989",-2.06301914893617
"990",-1.64270352
"991",-2.29786555555556
"992",-1.99318212765957
"993",-2.19955435217391
"994",-0.841484255319149
"995",-1.56597042553191
"996",-1.38971434782609
"997",0.0722431914893617
"998",-1.4168985106383
"999",-1.19888361702128
"1000",-0.804053191489362
"1001",-1.07465531914894
"1002",-1.14207808510638
"1003",-0.594698510638298
"1004",-0.995224468085106
"1005",0.48407
"1006",0.481991489361702
"1007",0.124723191489362
"1008",-3.12922222222222
"1009",-0.280688097560976
"1010",0.204408638297872
"1011",0.464435531914894
"1012",NA
"1013",NA
"1014",NA
"1015",NA
"1016",NA
"1017",-0.3365
"1018",0.476644042553191
"1019",-0.612337797777778
"1020",0.30488
"1021",0.0245783829787234
"1022",0.383779024390244
"1023",0.0326243513513513
"1024",0.872201186956522
"1025",0.559465106382979
"1026",0.271302127659574
"1027",0.448494293617021
"1028",0.241375744680851
"1029",0.257227334042553
"1030",0.18326829787234
"1031",0.394471957446809
"1032",0.506479723404255
"1033",0.724214967391304
"1034",0.352690088888889
"1035",0.275272063829787
"1036",0.162819536170213
"1037",0.483826489361702
"1038",0.263636628571429
"1039",0.70141
"1040",0.630147659574468
"1041",0.596278355555556
"1042",0.632614893617021
"1043",0.667124893617021
"1044",0.632618127659574
"1045",0.434220904255319
"1046",0.879565957446809
"1047",0.527184680851064
"1048",0.640497872340426
"1049",0.555970212765957
"1050",0.5944
"1051",0.41716930952381
"1052",0.425759170212766
"1053",0.674101119148936
"1054",0.690144255319149
"1055",0.719076595744681
"1056",0.519965744680851
"1057",0.664059574468085
"1058",0.681739130434783
"1059",0.429602127659574
"1060",0.420575744680851
"1061",0.371706382978723
"1062",0.423357777777778
"1063",0.438649361702128
"1064",0.399473191489362
"1065",0.379278723404255
"1066",0.392181818181818
"1067",0.277241794871795
"1068",0.292649523809524
"1069",0.213870006060606
"1070",0.358487234042553
"1071",0.206534
"1072",0.2014366
"1073",0.295773191489362
"1074",0.523533333333333
"1075",0.703049545454545
"1076",0.6966235
"1077",0.495724255319149
"1078",0.321662680851064
"1079",0.446776595744681
"1080",0.384106086956522
"1081",0.349724761904762
"1082",0.0900937727272727
"1083",0.24058
"1084",0.303138510638298
"1085",0.304175
"1086",NA
"1087",0.401240428571429
"1088",0.359015744680851
"1089",0.487592130434783
"1090",0.077404337037037
"1091",0.251788276595745
"1092",0.294300617021277
"1093",0.42049
"1094",NA
"1095",NA
"1096",NA
"1097",NA
"1098",NA
"1099",NA
"1100",NA
"1101",NA
"1102",NA
"1103",NA
"1104",NA
"1105",NA
"1106",NA
"1107",NA
"1108",NA
"1109",NA
"1110",NA
"1111",0.1184
"1112",NA
"1113",NA
"1114",NA
"1115",NA
"1116",0.3206
"1117",-0.4299
"1118",0.1618475
"1119",0.237073042553192
"1120",0.344099361702128
"1121",0.198504617021277
"1122",0.0886632872340426
"1123",0.302348510638298
"1124",0.20479797826087
"1125",0.114724882352941
"1126",0.1814
"1127",0.215594736842105
"1128",0.046724
"1129",0.110200333333333
"1130",0.054405
"1131",0.0786375
"1132",0.264976595744681
"1133",0.243857227272727
"1134",0.200888181818182
"1135",0.111919344827586
"1136",0.315129531914894
"1137",0.242179361702128
"1138",0.261835723404255
"1139",0.187559466382979
"1140",0.210803524390244
"1141",0.298011086956522
"1142",0.254641063829787
"1143",0.242754042553191
"1144",0.23027085106383
"1145",0.154113021276596
"1146",0.231940212765957
"1147",0.233360425531915
"1148",0.245422484444444
"1149",NA
"1150",NA
"1151",NA
"1152",NA
"1153",NA
"1154",0.226481818181818
"1155",0.199394255319149
"1156",0.190324893617021
"1157",0.196234680851064
"1158",0.164321444444444
"1159",0.215841111111111
"1160",0.190139130434783
"1161",0.239362382978723
"1162",0.191460574468085
"1163",0.314556222222222
"1164",0.350735625
"1165",NA
"1166",0.367851282051282
"1167",0.331152173913043
"1168",0.168940085106383
"1169",0.289969487804878
"1170",0.175247131707317
"1171",0.184405340425532
"1172",0.331394166666667
"1173",NA
"1174",NA
"1175",NA
"1176",0.492066666666667
"1177",0.376325957446809
"1178",0.251503425531915
"1179",0.253982586956522
"1180",0.442306595744681
"1181",0.449772340425532
"1182",0.718160869565217
"1183",0.533691744680851
"1184",0.716354914893617
"1185",0.579237209302326
"1186",0.407882804545455
"1187",0.387174130434783
"1188",0.593508510638298
"1189",0.343058510638298
"1190",0.464914255319149
"1191",0.138850638297872
"1192",0.0480776170212766
"1193",0.206222765957447
"1194",-0.0194968369565217
"1195",-0.387255085106383
"1196",-0.614747538297872
"1197",-1.18983579574468
"1198",-1.2658658106383
"1199",-1.16667936170213
"1200",-1.91311096808511
"1201",-2.24913182978723
"1202",-1.91509653191489
"1203",-1.86634808510638
"1204",-2.30372957446809
"1205",-0.610060058823529
"1206",-1.75543706382979
"1207",-2.18037019148936
"1208",-2.30091063829787
"1209",-1.61189127659574
"1210",-1.4709690212766
"1211",-1.67218827659574
"1212",-1.79064316808511
"1213",-2.39505638297872
"1214",-1.97027182978723
"1215",-2.1161930212766
"1216",-3.29035106382979
"1217",-1.63556225531915
"1218",-0.275325531914894
"1219",-0.280178510638298
"1220",-1.5624670212766
"1221",-1.98490829787234
"1222",-2.21072340425532
"1223",-2.07867808510638
"1224",-2.73309443617021
"1225",-1.76920731707317
"1226",-2.3185785106383
"1227",-2.63774165957447
"1228",-1.5863485212766
"1229",-1.61844468085106
"1230",-2.52354182978723
"1231",-3.26901106382979
"1232",-1.28256680851064
"1233",-2.71020574468085
"1234",-2.05270893617021
"1235",-1.7135709893617
"1236",-1.9842970212766
"1237",-1.12509638297872
"1238",-2.24516829787234
"1239",-0.227504042553192
"1240",2.46463914893617
"1241",-3.37259574468085
"1242",0.626308510638298
"1243",-1.42223191489362
"1244",-1.42248893617021
"1245",1.19822340425532
"1246",-1.59555531914894
"1247",-3.22233586956522
"1248",-2.78289692340426
"1249",-0.707221276595745
"1250",-0.744023404255319
"1251",-1.68622965957447
"1252",-1.07424808510638
